,train/loss,train/epoch,train/rewards/margins,train/rewards/rejected,train/logps/rejected,train/logps/chosen,train/logps/answer,train/ref_logps/chosen,train/rewards/accuracies,train/losses/total,train/losses/sft,train/global_step,train/ref_logps/answer,train/losses/dpo,train/rewards/chosen,train/learning_rate,train/ref_logps/rejected,_step,_runtime,_timestamp,train/grad_norm
80,0.4331,0.03,-0.0022372007369995117,0.004171490669250488,-0.8228776454925537,-0.741898238658905,-1.513750433921814,-0.7445555925369263,0,0.4361288547515869,0.7461366057395935,125,-1.5112217664718628,0.06306055188179016,0.0019342899322509766,3.6851415094339625e-08,-0.824697732925415,124,374.92382764816284,1741097543.7711787,0.5474170446395874
81,0.6201,0.03,0.004228830337524414,0.008290410041809082,-0.8297750353813171,-1.1128009557724,-1.0600459575653076,-1.1119729280471802,1,0.5525435209274292,0.9821925759315491,127,-1.0555917024612427,0.06144726276397705,0.012519240379333496,3.744103773584906e-08,-0.8312928676605225,126,380.8057427406311,1741097549.6530938,1.1781108379364014
82,0.4861,0.03,-0.0077626705169677734,-0.0021979808807373047,-0.9009133577346802,-0.8504266142845154,-1.2600207328796387,-0.8499550223350525,0,0.5611753463745117,0.993439257144928,128,-1.2598886489868164,0.06445573270320892,-0.009960651397705078,3.7735849056603774e-08,-0.8969674110412598,127,383.7409632205963,1741097552.5883143,1.0166068077087402
83,0.4422,0.03,0.004711627960205078,-0.0017094612121582031,-1.1452994346618652,-0.7620509266853333,-1.7379109859466553,-0.7618852853775024,1,0.6778916120529175,1.2331279516220093,134,-1.7410414218902588,0.06132764369249344,0.003002166748046875,3.950471698113207e-08,-1.1425538063049316,133,401.4993438720703,1741097570.346695,0.48849794268608093
84,0.455,0.03,-0.007748126983642578,-0.00015497207641601562,-1.1197021007537842,-0.7839292883872986,-1.8384661674499512,-0.7812842130661011,0,0.5907785296440125,1.0526529550552368,135,-1.8348387479782104,0.06445203721523285,-0.007903099060058594,3.979952830188679e-08,-1.1180181503295898,134,404.4442980289459,1741097573.291649,0.7030920386314392
85,0.4997,0.03,-0.016383647918701172,0.009960651397705078,-1.6465535163879395,-0.8761955499649048,-1.486379623413086,-0.8779031038284302,0,0.4526030421257019,0.771880030632019,136,-1.4831827878952026,0.06666301935911179,-0.006422996520996094,4.0094339622641506e-08,-1.6462974548339844,135,407.507524728775,1741097576.3548758,1.0572357177734375
86,0.4542,0.03,0.0025467872619628906,-0.006770610809326172,-0.9655055999755859,-0.7841482162475586,-1.0755833387374878,-0.7845428586006165,1,0.5947031378746033,1.0656764507293701,137,-1.0724443197250366,0.06186492368578911,-0.004223823547363281,4.0389150943396226e-08,-0.9651237726211548,136,410.48031759262085,1741097579.3276687,1.3156229257583618
87,0.484,0.03,-0.0033712387084960938,0.0030765533447265625,-1.181715726852417,-0.8414832353591919,-1.1489355564117432,-0.8410184383392334,0,0.5790560245513916,1.0314207077026367,138,-1.1496669054031372,0.06334564834833145,-0.00029468536376953125,4.068396226415094e-08,-1.182640552520752,137,413.4088363647461,1741097582.2561874,1.480586051940918
88,0.584,0.03,-0.00377655029296875,0.0024042129516601562,-1.1183626651763916,-1.0434452295303345,-1.295034408569336,-1.0463156700134277,0,0.6350204944610596,1.1431455612182617,141,-1.2922155857086182,0.06344770640134811,-0.0013723373413085938,4.1568396226415096e-08,-1.120678186416626,140,422.51926374435425,1741097591.3666148,1.7451863288879395
89,0.5923,0.03,-0.017055392265319824,0.006799578666687012,-0.8560720682144165,-1.0560877323150635,-2.1881914138793945,-1.052947759628296,0,0.6479893326759338,1.162305474281311,142,-2.185772180557251,0.06683657318353653,-0.010255813598632812,4.186320754716981e-08,-0.8563655614852905,141,425.43760085105896,1741097594.284952,1.0981693267822266
90,0.3992,0.03,0.008445262908935547,-0.005819082260131836,-0.6980831027030945,-0.6767697930335999,-1.2477614879608154,-0.6812329888343811,1,0.6216815114021301,1.1225500106811523,143,-1.2458350658416748,0.06040651351213455,0.002626180648803711,4.215801886792453e-08,-0.6991260051727295,142,428.3654136657715,1741097597.2127647,1.147016167640686
91,0.6374,0.03,-0.003682851791381836,0.0012013912200927734,-1.0801986455917358,-1.1497108936309814,-1.626291275024414,-1.1496893167495728,0,0.6468702554702759,1.1668922901153564,144,-1.6267216205596924,0.06342410296201706,-0.0024814605712890625,4.245283018867924e-08,-1.0802093744277954,143,431.30885672569275,1741097600.1562078,0.8462307453155518
92,0.4702,0.03,0.012928485870361328,-0.010695457458496094,-1.0402555465698242,-0.8135330677032471,-1.5282011032104492,-0.8110821843147278,1,0.7581843733787537,1.397749423980713,145,-1.5303168296813965,0.059309665113687515,0.0022330284118652344,4.274764150943396e-08,-1.0396944284439087,144,434.25995779037476,1741097603.1073089,1.2528921365737915
93,0.5683,0.03,-0.006779193878173828,0.008161783218383789,-1.080441951751709,-1.0163854360580444,-1.5867594480514526,-1.022080898284912,0,0.5335425138473511,0.9386724233627319,146,-1.5849695205688477,0.06420628726482391,0.001382589340209961,4.304245283018867e-08,-1.08132004737854,145,437.2021698951721,1741097606.049521,1.2549816370010376
94,0.5789,0.03,0.00037789344787597656,-0.00026154518127441406,-1.1246545314788818,-1.0338120460510254,-1.5150282382965088,-1.0365265607833862,1,0.8346232175827026,1.5444352626800537,148,-1.5151246786117554,0.06240556389093399,0.0001163482666015625,4.363207547169811e-08,-1.1263149976730347,147,443.2693250179291,1741097612.116676,1.1851062774658203
95,0.4507,0.04,-0.007146477699279785,0.0029338598251342773,-1.067131757736206,-0.7755882740020752,-1.4304993152618408,-0.7750619649887085,0,0.4366552233695984,0.7447116374969482,150,-1.4357566833496094,0.06429938971996307,-0.004212617874145508,4.422169811320754e-08,-1.0674777030944824,149,449.296710729599,1741097618.1440618,1.1738784313201904
96,0.5664,0.04,0.005584120750427246,2.7060508728027344e-05,-0.8651846647262573,-1.0093979835510254,-1.2622058391571045,-1.0114892721176147,1,0.46722909808158875,0.81223464012146,151,-1.2575252056121826,0.06111176684498787,0.0056111812591552734,4.451650943396226e-08,-0.8657149076461792,150,452.23831129074097,1741097621.0856624,1.0022485256195068
97,0.7512,0.04,0.004864215850830078,-0.01180410385131836,-1.197934865951538,-1.3788340091705322,-1.889473795890808,-1.3753629922866821,1,0.7904002666473389,1.4582208395004272,154,-1.890453577041626,0.06128986179828644,-0.006939888000488281,4.540094339622641e-08,-1.192867636680603,153,461.0371804237366,1741097629.8845315,1.297027826309204
98,0.6466,0.04,0.009531736373901367,-0.007536172866821289,-1.3159301280975342,-1.1730180978775024,-1.91422438621521,-1.174600601196289,1,0.6672413349151611,1.214203119277954,155,-1.9163929224014282,0.06013977900147438,0.001995563507080078,4.569575471698113e-08,-1.3125152587890625,154,463.990761756897,1741097632.8381128,0.7409310340881348
99,0.6599,0.04,-0.00027823448181152344,-0.005460977554321289,-1.1654365062713623,-1.1950597763061523,-2.1274194717407227,-1.1934032440185547,0,0.6873710751533508,1.249603033065796,156,-2.12827205657959,0.06256958097219467,-0.0057392120361328125,4.5990566037735846e-08,-1.1635239124298096,155,466.9432837963104,1741097635.7906349,0.6741113066673279
100,0.5671,0.04,0.00563967227935791,-0.0026693344116210938,-1.0788071155548096,-1.0078235864639282,-1.0930241346359253,-1.00607430934906,1,0.5097081661224365,0.8972203135490417,158,-1.087071418762207,0.06109803169965744,0.0029703378677368164,4.658018867924528e-08,-1.078362226486206,157,472.84410572052,1741097641.6914568,1.245864748954773
101,0.5575,0.04,-0.002368927001953125,0.0032777786254882812,-0.8193162083625793,-0.9907019138336182,-1.754675030708313,-0.9922266006469727,0,0.5731009244918823,1.0200146436691284,160,-1.7541999816894531,0.0630936324596405,0.0009088516235351562,4.7169811320754715e-08,-0.8200032711029053,159,478.7262840270996,1741097647.573635,0.8819533586502075
102,0.463,0.04,0.0019867420196533203,-0.00429224967956543,-1.2418601512908936,-0.8067221641540527,-1.4619107246398926,-0.8091152310371399,1,0.6252439618110657,1.1264792680740356,161,-1.4602165222167969,0.06200430169701576,-0.0023055076599121094,4.746462264150943e-08,-1.238524317741394,160,481.670622587204,1741097650.5179737,0.5768852233886719
103,0.5921,0.04,0.0018638372421264648,0.0011200904846191406,-0.9208208918571472,-1.0593796968460083,-1.8567497730255127,-1.059775710105896,1,0.5242840051651001,0.9244982004165649,162,-1.855330467224121,0.062034908682107925,0.0029839277267456055,4.775943396226415e-08,-0.9210902452468872,161,484.7833080291748,1741097653.630659,0.5253146886825562
104,0.5978,0.04,-0.004027962684631348,-0.004230499267578125,-0.8451349139213562,-1.0701415538787842,-1.5191574096679688,-1.0693261623382568,0,0.5044409036636353,0.8818597793579102,163,-1.5177448987960815,0.06351104378700256,-0.008258461952209473,4.8054245283018864e-08,-0.8446236848831177,162,487.85974764823914,1741097656.7070987,0.8370736241340637
105,0.6831,0.04,0.005755901336669922,0.0023393630981445312,-1.1825249195098877,-1.2385518550872803,-1.8358830213546753,-1.240048885345459,1,0.9016688466072083,1.681199073791504,164,-1.835879921913147,0.061069305986166,0.008095264434814453,4.8349056603773585e-08,-1.186492681503296,163,490.82187151908875,1741097659.6692226,0.8882540464401245
106,0.7092,0.04,0.0033991336822509766,0.0010561943054199219,-1.2100005149841309,-1.292970061302185,-1.729038953781128,-1.295259952545166,1,0.5999292731285095,1.076552391052246,165,-1.730799913406372,0.061653103679418564,0.0044553279876708984,4.86438679245283e-08,-1.212697148323059,164,493.7662308216095,1741097662.613582,0.6953811049461365
107,0.5641,0.04,0.014934539794921875,-0.007964611053466797,-1.1907641887664795,-1.0080974102020264,-1.2045263051986694,-1.0119926929473877,1,0.6066839694976807,1.0957237482070923,167,-1.2004387378692627,0.05882212519645691,0.006969928741455078,4.9233490566037733e-08,-1.1897366046905518,166,499.6648499965668,1741097668.512201,1.4114488363265991
108,0.4351,0.04,-0.0021594762802124023,0.005935549736022949,-0.8599556684494019,-0.7402622699737549,-1.3769428730010986,-0.7368147969245911,0,0.7493124604225159,1.3725428581237793,168,-1.374413013458252,0.06304103136062622,0.003776073455810547,4.9528301886792454e-08,-0.8613753318786621,167,502.5904908180237,1741097671.437842,0.8746418952941895
109,0.3735,0.04,0.017910480499267578,-0.01558685302734375,-1.2070400714874268,-0.6240561604499817,-1.0584030151367188,-0.6241835951805115,1,0.43682655692100525,0.7574479579925537,170,-1.0616648197174072,0.058102577924728394,0.002323627471923828,5.011792452830189e-08,-1.2049579620361328,169,508.6730086803436,1741097677.5203598,1.145923376083374
110,0.31,0.04,0.0071038007736206055,-0.006504058837890625,-0.8865997195243835,-0.49354007840156555,-1.0578680038452148,-0.4918678104877472,1,0.33166128396987915,0.5418492555618286,171,-1.0583879947662354,0.06073666736483574,0.0005997419357299805,5.04127358490566e-08,-0.8862581253051758,170,511.61584520339966,1741097680.4631963,1.2179170846939087
111,0.4973,0.04,-0.0004974603652954102,0.00400090217590332,-1.0260639190673828,-0.8672928810119629,-1.8948781490325928,-0.8664067387580872,0,0.46865883469581604,0.8120688199996948,172,-1.8947476148605347,0.06262442469596863,0.00350344181060791,5.0707547169811323e-08,-1.0275025367736816,171,514.5589852333069,1741097683.4063363,0.6993275284767151
112,0.4794,0.04,0.012178182601928711,-0.002063274383544922,-1.3984289169311523,-0.8360917568206787,-1.3884776830673218,-0.8375160098075867,1,0.862504780292511,1.6060245037078857,173,-1.390866756439209,0.059492532163858414,0.010114908218383789,5.100235849056604e-08,-1.3975310325622559,172,517.479371547699,1741097686.3267226,1.6719043254852295
113,0.5442,0.04,-0.025790691375732422,0.017400503158569336,-1.3340433835983276,-0.9606513977050781,-1.3718020915985107,-0.9585351943969727,0,0.6345665454864502,1.1309051513671875,175,-1.3755522966384888,0.06911396235227585,-0.008390188217163086,5.1591981132075465e-08,-1.3346346616744995,174,523.4986009597778,1741097692.345952,0.9029063582420349
114,0.6167,0.04,0.00676274299621582,-0.005333542823791504,-1.0891807079315186,-1.1061131954193115,-1.4534127712249756,-1.1045031547546387,1,0.46639302372932434,0.8111445307731628,176,-1.455032467842102,0.060820747166872025,0.0014292001724243164,5.1886792452830186e-08,-1.0898263454437256,175,526.6706144809723,1741097695.5179656,0.894665539264679
115,0.5209,0.04,-0.006227374076843262,0.011321544647216797,-1.0836246013641357,-0.9126111268997192,-1.3290882110595703,-0.9104951620101929,0,0.5128889083862305,0.8976446986198425,177,-1.333301305770874,0.06406653672456741,0.005094170570373535,5.21816037735849e-08,-1.0855826139450073,176,529.6023681163788,1741097698.4497192,0.8944358229637146
116,0.6522,0.04,-0.004426240921020508,-0.0025005340576171875,-1.091667890548706,-1.177654504776001,-1.6047669649124146,-1.1779522895812988,0,0.6232701539993286,1.1193174123764038,178,-1.6119232177734375,0.0636114552617073,-0.006926774978637695,5.247641509433962e-08,-1.0936684608459473,177,532.5531628131866,1741097701.400514,0.6811770796775818
117,0.4832,0.04,-0.000599980354309082,0.0031746625900268555,-0.8800091743469238,-0.8415223360061646,-1.550217866897583,-0.8424900770187378,0,0.5903187394142151,1.0553373098373413,181,-1.5498236417770386,0.06265008449554443,0.0025746822357177734,5.336084905660377e-08,-0.8808465003967285,180,541.3809185028076,1741097710.2282696,0.6720167994499207
118,0.5897,0.04,-0.00426793098449707,-0.0026410818099975586,-1.4693799018859863,-1.0552325248718262,-2.0653789043426514,-1.05513334274292,0,0.507000744342804,0.8868584632873535,183,-2.062450885772705,0.06357153505086899,-0.006909012794494629,5.3950471698113204e-08,-1.4684839248657227,182,547.3012201786041,1741097716.1485713,0.8789672255516052
119,0.5382,0.04,0.002196073532104492,-0.0037883520126342773,-1.028125286102295,-0.9530984163284302,-1.7639989852905273,-0.9524792432785034,1,0.5123862028121948,0.9008679986000061,185,-1.764679193496704,0.06195218861103058,-0.0015922784805297852,5.454009433962264e-08,-1.025702953338623,184,553.1765606403351,1741097722.0239117,0.9483094215393066
120,0.5239,0.04,-0.009388208389282227,0.0028166770935058594,-0.9871919751167297,-0.9242106676101685,-1.4926841259002686,-0.9245241284370422,0,0.4732033908367157,0.8166686296463013,186,-1.493230938911438,0.06486908346414566,-0.006571531295776367,5.483490566037736e-08,-0.9859514236450195,185,556.1345627307892,1741097724.9819138,0.6841936707496643
121,0.4338,0.04,0.002198457717895508,0.00243377685546875,-0.9660323262214661,-0.7399179935455322,-1.3571949005126953,-0.7386816143989563,1,0.5460585951805115,0.9682140350341797,187,-1.3572165966033936,0.061951592564582825,0.004632234573364258,5.5129716981132074e-08,-0.967432975769043,186,559.0781283378601,1741097727.9254794,0.7704575061798096
122,0.4051,0.04,0.006936430931091309,-0.003782033920288086,-1.336467981338501,-0.6815468668937683,-1.2485600709915161,-0.6821240186691284,1,0.5061680674552917,0.8907802700996399,188,-1.2459319829940796,0.060777921229600906,0.0031543970108032227,5.5424528301886794e-08,-1.3405430316925049,187,562.008766412735,1741097730.8561175,1.1539039611816406
123,0.608,0.04,0.0070230960845947266,0.0019674301147460938,-1.2750117778778076,-1.0978500843048096,-1.534787893295288,-1.101653814315796,1,0.6592223644256592,1.1969316005706787,189,-1.5341987609863281,0.06075655668973923,0.00899052619934082,5.571933962264151e-08,-1.271581768989563,188,564.9522068500519,1741097733.799558,0.7841923236846924
124,0.5826,0.04,0.006371140480041504,-0.00023651123046875,-0.6808895468711853,-1.037644863128662,-1.3259618282318115,-1.034895658493042,1,0.5135309100151062,0.9052271246910095,190,-1.3294404745101929,0.060917362570762634,0.006134629249572754,5.601415094339622e-08,-0.6805841326713562,189,568.0722577571869,1741097736.9196088,0.7945976853370667
125,0.5852,0.05,-0.0014923810958862305,-0.00019180774688720703,-1.0639173984527588,-1.0463312864303589,-1.3404815196990967,-1.0456321239471436,0,0.516779899597168,0.9078125357627869,191,-1.3370896577835083,0.06287365406751633,-0.0016841888427734375,5.6308962264150936e-08,-1.062186360359192,190,571.1291010379791,1741097739.976452,0.9214178919792175
126,0.6629,0.05,0.008417844772338867,-0.006416201591491699,-0.6954750418663025,-1.2037079334259033,-1.6806566715240479,-1.2055071592330933,1,0.4586027264595032,0.7963789701461792,194,-1.6766221523284912,0.06041325256228447,0.002001643180847168,5.719339622641509e-08,-0.6941592693328857,193,580.0726087093353,1741097748.9199598,0.9450888633728027
127,0.5187,0.05,-0.0011246204376220703,0.0012966394424438477,-1.0555076599121094,-0.9187476634979248,-1.6917142868041992,-0.9199369549751282,0,0.48450636863708496,0.8434497714042664,195,-1.687654733657837,0.06278146803379059,0.00017201900482177734,5.7488207547169806e-08,-1.0501537322998047,194,583.0437591075897,1741097751.8911102,0.9276133179664612
128,0.4531,0.05,-0.0010510683059692383,-0.001369476318359375,-0.9038528800010681,-0.7825803756713867,-1.3996076583862305,-0.7838072776794434,0,0.37622272968292236,0.6269193887710571,196,-1.3990912437438965,0.0627630427479744,-0.0024205446243286133,5.7783018867924526e-08,-0.9035850167274475,195,586.1274654865265,1741097754.9748166,0.8088167309761047
129,0.5714,0.05,0.01956808567047119,-0.00260162353515625,-1.1742937564849854,-1.0188263654708862,-1.5115412473678589,-1.0213185548782349,1,0.5107868909835815,0.9061663746833801,197,-1.5104244947433472,0.05770370736718178,0.01696646213531494,5.807783018867924e-08,-1.1757147312164307,196,589.0761590003967,1741097757.92351,0.8088359832763672
130,0.5568,0.05,-0.002694368362426758,-0.006125926971435547,-1.2621800899505615,-0.9878199696540833,-1.543188452720642,-0.982396125793457,0,0.6222769021987915,1.118203043937683,199,-1.5420194864273071,0.06317541003227234,-0.008820295333862305,5.8667452830188675e-08,-1.257575511932373,198,595.1543352603912,1741097764.0016863,1.0880931615829468
131,0.4939,0.05,0.006192922592163086,-0.005075693130493164,-0.9480681419372559,-0.8701677918434143,-1.164778470993042,-0.8730982542037964,1,0.7867542505264282,1.4515857696533203,200,-1.1653395891189575,0.06096135824918747,0.0011172294616699219,5.8962264150943396e-08,-0.9434789419174194,199,598.0958051681519,1741097766.9431562,0.8396959900856018
132,0.4727,0.05,0.011240839958190918,-0.010782241821289062,-1.1345834732055664,-0.8263238668441772,-1.370254635810852,-0.8286707401275635,1,0.5211628675460815,0.9228829145431519,201,-1.3694076538085938,0.05972138047218323,0.00045859813690185547,5.925707547169811e-08,-1.1307681798934937,200,601.1519854068756,1741097769.9993365,1.0108344554901123
133,0.41,0.05,0.0158541202545166,-0.006747603416442871,-1.0915231704711914,-0.6985580921173096,-1.0575265884399414,-0.6980347633361816,1,0.5309523344039917,0.9447060227394104,202,-1.0592451095581055,0.058599308133125305,0.00910651683807373,5.955188679245283e-08,-1.087396502494812,201,604.1018259525299,1741097772.949177,1.5849210023880005
134,0.5899,0.05,-0.010756850242614746,0.0022073984146118164,-0.9462512731552124,-1.0527904033660889,-1.6811027526855469,-1.0529487133026123,0,0.6139074563980103,1.0973786115646362,203,-1.6810836791992188,0.06521814316511154,-0.00854945182800293,5.984669811320754e-08,-0.9483072757720947,202,607.0626785755157,1741097775.9100296,0.9769874811172485
135,0.5346,0.05,-0.013641357421875,0.004892110824584961,-0.9358633756637573,-0.9404141306877136,-1.277844786643982,-0.9379095435142517,0,0.67613685131073,1.2203600406646729,204,-1.2788914442062378,0.06595686078071594,-0.008749246597290039,6.014150943396226e-08,-0.9370635151863098,203,609.9774329662323,1741097778.824784,1.4522408246994019
136,0.6826,0.05,4.0531158447265625e-06,-0.0051004886627197266,-1.3353798389434814,-1.239749550819397,-1.4482169151306152,-1.2385547161102295,1,0.6323218941688538,1.1396458148956299,205,-1.44663405418396,0.06249898672103882,-0.005096435546875,6.043632075471698e-08,-1.3346197605133057,204,612.9269275665283,1741097781.7742786,0.9362785816192627
137,0.3937,0.05,0.004445910453796387,-0.00043070316314697266,-1.191103458404541,-0.6697965860366821,-0.8352976441383362,-0.6694788932800293,1,0.3948143422603607,0.6668417453765869,206,-0.8316403031349182,0.061393462121486664,0.004015207290649414,6.07311320754717e-08,-1.1831520795822144,205,615.8472354412079,1741097784.6945865,1.3764674663543701
138,0.5847,0.05,-0.00967860221862793,0.0027205944061279297,-1.2674881219863892,-1.0429039001464844,-1.8966236114501953,-1.0395106077194214,0,0.6460288763046265,1.1621716022491455,207,-1.8940914869308472,0.06494306772947311,-0.0069580078125,6.102594339622641e-08,-1.2656596899032593,206,618.7908277511597,1741097787.6381788,0.8346185088157654
139,0.4673,0.05,-0.005680203437805176,0.013604044914245605,-0.9263927936553955,-0.8064342737197876,-1.3363016843795776,-0.8091146349906921,0,0.6190078258514404,1.1101593971252441,208,-1.3369452953338623,0.06392811983823776,0.00792384147644043,6.132075471698113e-08,-0.9321568012237549,207,621.7083175182343,1741097790.5556686,1.8817312717437744
140,0.4941,0.05,-0.01104748249053955,0.0010478496551513672,-1.213643193244934,-0.864625871181488,-1.48917555809021,-0.8639979362487793,0,0.5410027503967285,0.9514207243919373,209,-1.4903422594070435,0.06529238075017929,-0.009999632835388184,6.161556603773585e-08,-1.2115273475646973,208,624.6466190814972,1741097793.4939702,0.7545611262321472
141,0.492,0.05,0.0017361640930175781,0.0008409023284912109,-1.0997896194458008,-0.8575718402862549,-1.672615647315979,-0.858978271484375,1,0.5148449540138245,0.9055564403533936,210,-1.675358772277832,0.062066711485385895,0.002577066421508789,6.191037735849057e-08,-1.1026517152786255,209,627.7600662708282,1741097796.6074173,0.5587795376777649
142,0.5825,0.05,0.013950169086456299,-0.0011283159255981445,-0.9509655237197876,-1.0417730808258057,-1.532179832458496,-1.0434588193893433,1,0.3006092309951782,0.4830962121486664,212,-1.5326275825500488,0.05906111001968384,0.012821853160858154,6.25e-08,-0.950825572013855,211,633.6583826541901,1741097802.5057337,0.8686130046844482
143,0.6889,0.05,0.0062639713287353516,-0.0021924972534179688,-1.2144501209259033,-1.2555979490280151,-1.5245509147644043,-1.257232666015625,1,0.6712542772293091,1.22062087059021,213,-1.5216807126998901,0.06094381585717201,0.004071474075317383,6.279481132075472e-08,-1.2131712436676025,212,636.6099843978882,1741097805.4573355,1.1915466785430908
144,0.4904,0.05,0.015458345413208008,-0.007405757904052734,-0.814445972442627,-0.8560951352119446,-1.0174020528793335,-0.8567724823951721,1,0.44803017377853394,0.778670072555542,214,-1.013089656829834,0.05869515240192413,0.008052587509155273,6.308962264150944e-08,-0.8146959543228149,213,639.5647249221802,1741097808.412076,0.6048606634140015
145,0.4777,0.05,0.005316019058227539,6.0677528381347656e-05,-0.9648866653442383,-0.8335139155387878,-1.366114616394043,-0.8350968360900879,1,0.48729997873306274,0.8522438406944275,215,-1.3668502569198608,0.0611780621111393,0.005376696586608887,6.338443396226415e-08,-0.9632679224014282,214,642.5104773044586,1741097811.3578284,0.6299143433570862
146,0.5257,0.05,0.003722667694091797,0.0016181468963623047,-0.8042541146278381,-0.9243267774581909,-1.6954634189605713,-0.9237561225891113,1,0.7130037546157837,1.3028619289398193,216,-1.6946130990982056,0.06157279759645462,0.0053408145904541016,6.367924528301887e-08,-0.805814266204834,215,645.4465854167938,1741097814.2939365,0.8028889894485474
147,0.5519,0.05,0.009668827056884766,-0.006556034088134766,-1.0449252128601074,-0.975894570350647,-1.236551284790039,-0.9746578931808472,1,0.5606182217597961,1.0010241270065308,218,-1.236363172531128,0.06010616570711136,0.00311279296875,6.426886792452831e-08,-1.0466142892837524,217,651.4664835929871,1741097820.3138347,0.7880688309669495
148,0.5862,0.05,0.003270864486694336,-0.006466865539550781,-1.1986734867095947,-1.0515992641448975,-1.901615023612976,-1.0525879859924316,1,0.6375301480293274,1.1516903638839722,219,-1.9000158309936523,0.06168495863676071,-0.0031960010528564453,6.456367924528302e-08,-1.1952760219573975,218,654.408721446991,1741097823.2560725,0.8832429051399231
149,0.4621,0.05,-0.0029671192169189453,0.0035085678100585938,-0.9557327628135681,-0.7958996891975403,-1.9937705993652344,-0.7919116616249084,0,0.538564920425415,0.9506418704986572,220,-1.9991047382354736,0.06324397772550583,0.0005414485931396484,6.485849056603774e-08,-0.9550411701202393,219,657.3430843353271,1741097826.1904354,0.8141013383865356
150,0.5798,0.05,-0.004629015922546387,0.0069234371185302734,-0.8600634932518005,-1.0360183715820312,-1.9661426544189453,-1.0360958576202393,0,0.48747876286506653,0.8476322889328003,221,-1.9671485424041748,0.06366261094808578,0.0022944211959838867,6.515330188679246e-08,-0.8586409687995911,220,660.4602410793304,1741097829.3075922,0.701166570186615
151,0.5972,0.05,-0.002949237823486328,0.004753828048706055,-1.012582778930664,-1.073861837387085,-1.836059808731079,-1.077357530593872,0,0.6062705516815186,1.0860620737075806,222,-1.8427258729934692,0.06323948502540588,0.0018045902252197266,6.544811320754718e-08,-1.0114810466766357,221,663.4233179092407,1741097832.270669,2.8840246200561523
152,0.4295,0.05,0.0034645795822143555,-0.0030466318130493164,-1.0882444381713867,-0.7352091073989868,-1.6045117378234863,-0.7370972633361816,1,0.6285354495048523,1.1337971687316895,223,-1.6048684120178223,0.06163685768842697,0.00041794776916503906,6.574292452830188e-08,-1.0887606143951416,222,666.3626616001129,1741097835.2100127,0.9058181643486023
153,0.4729,0.05,-0.0032807588577270508,-0.0030455589294433594,-1.093071460723877,-0.8183315992355347,-1.2432727813720703,-0.8178367614746094,0,0.546026885509491,0.9654079675674438,226,-1.2429119348526,0.06332287937402725,-0.00632631778717041,6.662735849056605e-08,-1.094968557357788,225,675.385796546936,1741097844.2331476,1.147172451019287
154,0.5156,0.05,0.0012482404708862305,-0.00018858909606933594,-1.5883821249008179,-0.8982208967208862,-1.9998663663864136,-0.8968585729598999,1,0.5130300521850586,0.9016834497451782,227,-2.0037970542907715,0.06218833103775978,0.0010596513748168945,6.692216981132074e-08,-1.5944182872772217,226,678.5285756587982,1741097847.3759267,1.5758731365203857
155,0.5414,0.05,-0.00010848045349121094,0.003771066665649414,-0.813855767250061,-0.9547892808914185,-1.4635765552520752,-0.9554498195648193,0,0.5824323892593384,1.0398105382919312,229,-1.4631335735321045,0.0625271201133728,0.003662586212158203,6.751179245283018e-08,-0.8174319267272949,228,684.4033238887787,1741097853.250675,0.7986663579940796
156,0.5043,0.05,0.015540003776550293,-0.007741689682006836,-1.1118367910385132,-0.8853641748428345,-1.520057201385498,-0.8844357132911682,1,0.4650740623474121,0.8127973675727844,231,-1.518667221069336,0.0586753711104393,0.007798314094543457,6.810141509433961e-08,-1.109075903892517,230,690.3911521434784,1741097859.2385032,1.002938151359558
157,0.5663,0.05,0.00048100948333740234,-1.3947486877441406e-05,-1.189344048500061,-1.0084997415542603,-1.2804577350616455,-1.010516881942749,1,0.6381536722183228,1.1515476703643799,232,-1.2798625230789185,0.062379807233810425,0.00046706199645996094,6.839622641509433e-08,-1.1905441284179688,231,693.3418447971344,1741097862.1891959,0.964777410030365
158,0.5672,0.05,0.008772134780883789,-0.004773855209350586,-1.211814522743225,-1.0102754831314087,-1.719089150428772,-1.0119473934173584,1,0.5645506381988525,1.008448839187622,233,-1.7162036895751953,0.06032620370388031,0.003998279571533203,6.869103773584905e-08,-1.2126423120498657,232,696.3145954608917,1741097865.1619465,0.3934340476989746
159,0.4605,0.06,0.005534172058105469,0.004467487335205078,-1.0071287155151367,-0.7995897531509399,-1.064002513885498,-0.7997349500656128,1,0.48172029852867126,0.841192364692688,234,-1.0668901205062866,0.06112411245703697,0.010001659393310547,6.898584905660377e-08,-1.003749132156372,233,699.2588889598846,1741097868.10624,0.637536346912384
160,0.6283,0.06,0.0001659393310546875,-0.002429485321044922,-1.2964756488800049,-1.1354933977127075,-1.5478930473327637,-1.1351361274719238,1,0.5134487748146057,0.901980459690094,235,-1.5483119487762451,0.062458522617816925,-0.0022635459899902344,6.928066037735848e-08,-1.2921923398971558,234,702.2058987617493,1741097871.0532498,1.1343721151351929
161,0.8004,0.06,0.007296919822692871,-0.005126953125,-1.058655023574829,-1.4765703678131104,-2.2358715534210205,-1.4787957668304443,1,0.4495447278022766,0.7777112722396851,236,-2.2341885566711426,0.06068908050656319,0.002169966697692871,6.95754716981132e-08,-1.060040831565857,235,705.1694231033325,1741097874.0167742,1.0202785730361938
